rank,hand,label,notation,combos,equity_pct,hi_equity_pct,lo_equity_pct,hi_win_pct,hi_tie_pct,lo_win_pct,lo_tie_pct,hi_numerator,lo_numerator,denominator,hi_win_count,hi_tie_count,lo_win_count,lo_tie_count,deals,rank_low,rank_high
7445,8c7d6d5c,8765 (ds),(85)(76),12,49.664574,32.900834,16.76374,48.102141,1.553063,32.350096,2.354766,3337177953216,1700369746944,10143140958720,1219766990808,39382332684,820328971008,59711804928,2535785239680,7445,7445
7446,AcQdJdTc,AQJT (ds),(AT)(QJ),12,49.664346,49.664346,0,59.902058,2.045421,0,0,5037524596944,0,10143140958720,1518987538644,51867491520,0,0,2535785239680,7446,7446
7447,AcQdJcTd,AQJT (ds),(AJ)(QT),12,49.664195,49.664195,0,59.901309,2.045421,0,0,5037509257704,0,10143140958720,1518968548476,51867488100,0,0,2535785239680,7447,7447
7448,7c6d6c2c,7662 (3s),(762)6,12,49.662104,32.618065,17.044039,45.138506,0.65555,33.285136,1.605886,3308496305424,1728800930304,10143140958720,1144615581780,16623338772,844039554624,40721821056,2535785239680,7448,7448
7449,KcTd8c4d,KT84 (ds),(K8)(T4),12,49.657955,40.993355,8.664599,52.820472,1.733689,16.635253,1.38789,4158013827192,878862498048,10143140958720,1339413725628,43962636384,421834291200,35193915648,2535785239680,7449,7449
7450,Jc7d6c2d,J762 (ds),(J6)(72),12,49.65786,32.360944,17.296916,44.962852,1.220725,33.449083,2.289497,3282416163348,1754450577888,10143140958720,1140161364372,30954961584,848196919200,58056739488,2535785239680,7450,7450
7451,KdKcTc2c,KKT2 (3s),(KT2)K,12,49.655842,49.655842,0,60.511608,0.623276,0,0,5036662064016,0,10143140958720,1534444420800,15804936804,0,0,2535785239680,7451,7451
7452,QdQcTc6h,QQT6 (ss),(QT)Q6,24,49.654918,49.654918,0,60.885287,0.839376,0,0,10073136589104,0,20286281917440,3087840219504,42569522352,0,0,5071570479360,7452,7452
7453,9c8d6d6c,9866 (ds),(96)(86),12,49.65417,40.878698,8.775472,53.782278,0.91546,17.065549,0.97079,4146383951172,890108463360,10143140958720,1363803056820,23214088944,432745661952,24617139456,2535785239680,7453,7453
7454,Qc6d5h4h,Q654 (ss),Q6(54),24,49.652597,31.454567,18.198029,44.934379,1.606815,35.187879,2.416359,6380962188096,3691703543616,20286281917440,2278878694584,81490758000,1784578085568,122547372480,5071570479360,7454,7454
7455,JcTd3d2d,JT32 (3s),J(T32),12,49.652261,34.616144,15.036116,44.259812,1.799778,28.875937,2.392592,3511164313812,1525134478848,10143140958720,1122333787716,45638511804,732231738624,60671001600,2535785239680,7455,7455
7456,QcJc6c4d,QJ64 (3s),(QJ6)4,12,49.651822,37.715701,11.936121,48.607625,2.007756,22.861582,2.021321,3825556703160,1210697589504,10143140958720,1232584973328,50912386536,579720611328,51256366848,2535785239680,7456,7456
7457,KcJc7c5d,KJ75 (3s),(KJ7)5,12,49.651491,39.411479,10.240011,50.6054,2.091288,19.596403,1.76724,3997561892808,1038658799616,10143140958720,1283244260784,53030580384,496922688768,44813422080,2535785239680,7457,7457
7458,7c5h5d4c,7554 (ss),(74)55,12,49.650771,32.295557,17.355214,46.05548,0.800328,33.857369,1.70612,3275783879748,1760363852928,10143140958720,1167868069932,20294600868,858550158336,43263536256,2535785239680,7458,7458
7459,QdQc4h4c,QQ44 (ss),(Q4)Q4,24,49.649776,49.649776,0,60.579915,0.256518,0,0,10072093615224,0,20286281917440,3072353106840,13009490544,0,0,5071570479360,7459,7459
7460,Qc5d3d2h,Q532 (ss),Q(53)2,24,49.649592,28.479221,21.170371,40.016476,1.211618,41.009935,2.661616,5777375044464,4294681195584,20286281917440,2029463798688,61448041056,2079847733568,134985728448,5071570479360,7460,7460
7461,9d9c7c6c,9976 (3s),(976)9,12,49.647383,39.917005,9.730378,53.317377,0.932532,18.582565,1.756381,4048838092056,986965908480,10143140958720,1352014179432,23647010268,471213930240,44538048000,2535785239680,7461,7461
7462,JcTc7d2d,JT72 (ds),(JT)(72),12,49.646015,38.238077,11.407937,48.834396,1.54933,21.930897,1.769955,3878542095624,1157123175936,10143140958720,1238335417440,39287692440,556120455168,44882265600,2535785239680,7462,7462
7463,Qc5d3h2d,Q532 (ss),Q(52)3,24,49.645542,28.475171,21.170371,40.009987,1.212696,41.009935,2.661616,5776553466432,4294681195584,20286281917440,2029134664848,61502712144,2079847733568,134985728448,5071570479360,7463,7463
7464,Qc8d7c2d,Q872 (ds),(Q7)(82),12,49.645439,34.785265,14.860174,47.322337,1.34387,28.669343,2.102008,3528318462900,1507288357536,10143140958720,1199992837428,34077663144,726992976288,53302404960,2535785239680,7464,7464
7465,QdQcJh8h,QQJ8 (ss),QQ(J8),12,49.645348,49.645348,0,60.312782,0.835528,0,0,5035597616376,0,10143140958720,1529402612784,21187195356,0,0,2535785239680,7465,7465
7466,JcTc5d2h,JT52 (ss),(JT)52,24,49.643134,35.970367,13.672767,46.379781,1.805686,26.258974,2.173119,7297050104784,2773696008192,20286281917440,2352183288648,91576614048,1331742365184,110211277824,5071570479360,7466,7466
7467,KdKcJc2c,KKJ2 (3s),(KJ2)K,12,49.64302,49.64302,0,60.466566,0.623706,0,0,5035361499912,0,10143140958720,1533302254872,15815852076,0,0,2535785239680,7467,7467
7468,KcJd7c5c,KJ75 (3s),(K75)J,12,49.642372,39.40236,10.240011,50.478213,2.09409,19.596403,1.76724,3996636957312,1038658799616,10143140958720,1280019068844,53101614276,496922688768,44813422080,2535785239680,7468,7468
7469,Kc6d4d2d,K642 (3s),K(642),12,49.641007,29.810989,19.830019,41.581076,1.356344,38.403771,2.512532,3023770605192,2011386751584,10143140958720,1054406790036,34393976616,973837168608,63712414368,2535785239680,7469,7469
7470,QcJc6d4c,QJ64 (3s),(QJ4)6,12,49.640028,37.703906,11.936121,48.587957,2.007319,22.861582,2.021321,3824360374824,1210697589504,10143140958720,1232086247124,50901289632,579720611328,51256366848,2535785239680,7470,7470
7471,KcJd7h4d,KJ74 (ss),K(J4)7,24,49.639351,38.986164,10.653186,49.767973,1.938822,20.421395,1.769955,7908843233760,2161135426560,20286281917440,2524017838512,98328747480,1035685447680,89764531200,5071570479360,7471,7471
7472,8c7c6d5d,8765 (ds),(87)(65),12,49.639037,32.875297,16.76374,48.0731,1.552967,32.350096,2.354766,3334587705276,1700369746944,10143140958720,1219030574328,39379907232,820328971008,59711804928,2535785239680,7472,7472
7473,KcQhQd2d,KQQ2 (ss),K(Q2)Q,24,49.638183,49.638183,0,60.443583,0.707391,0,0,10069741655400,0,20286281917440,3065438904072,35875840488,0,0,5071570479360,7473,7473
7474,Jc8d7d3c,J873 (ds),(J3)(87),12,49.636829,35.188285,14.448544,47.808835,1.402241,27.846084,2.102008,3569197314900,1465536194208,10143140958720,1212329382516,35557826424,706116894624,53302404960,2535785239680,7474,7474
7475,QcTc7d2d,QT72 (ds),(QT)(72),12,49.635905,38.227968,11.407937,48.745252,1.506493,21.930897,1.769955,3877516659984,1157123175936,10143140958720,1236074907996,38201417100,556120455168,44882265600,2535785239680,7475,7475
7476,Qc5d3h2h,Q532 (ss),Q5(32),24,49.635535,28.465164,21.170371,40.005307,1.212865,41.009935,2.661616,5774523451176,4294681195584,20286281917440,2028897321624,61511278056,2079847733568,134985728448,5071570479360,7476,7476
7477,Kc5d5c3h,K553 (ss),(K5)53,24,49.634996,35.810185,13.824811,47.610535,0.53996,26.888662,1.52192,7264555120824,2804540130816,20286281917440,2414601837312,27384464400,1363677442560,77185245696,5071570479360,7477,7477
7478,Jc7c6d2d,J762 (ds),(J7)(62),12,49.634697,32.337781,17.296916,44.936947,1.220863,33.449083,2.289497,3280066736880,1754450577888,10143140958720,1139504461584,30958467408,848196919200,58056739488,2535785239680,7478,7478
7479,8c6h6d5c,8665 (ss),(85)66,12,49.634379,34.503841,15.130538,48.338737,0.82914,29.443048,1.636055,3499773279312,1534711767936,10143140958720,1225766556876,21025219848,746612466240,41486835456,2535785239680,7479,7479
7480,Kc7d4d4c,K744 (ds),(K4)(74),12,49.633258,38.07487,11.558388,50.323808,0.583052,22.496951,1.23965,3861987718044,1172383590144,10143140958720,1276103698980,14784938664,570474369792,31434850560,2535785239680,7480,7480
7481,Jc4d3d3c,J433 (ds),(J3)(43),12,49.632806,35.000729,14.632077,46.646343,0.531261,28.46384,1.600629,3550173255636,1484152236288,10143140958720,1182851091384,13471641084,721781856768,40588522752,2535785239680,7481,7481
7482,QcJd6c4c,QJ64 (3s),(Q64)J,12,49.632659,37.696538,11.936121,48.47471,2.010735,22.861582,2.021321,3823613025036,1210697589504,10143140958720,1229214552876,50987913888,579720611328,51256366848,2535785239680,7482,7482
7483,Kc7d7c5h,K775 (ss),(K7)75,24,49.631308,38.754948,10.87636,51.328374,0.601197,21.13404,1.23736,7861937963232,2206408997376,20286281917440,2603154676728,30490124808,1071827708928,62753579520,5071570479360,7483,7483
7484,KcQc7c5d,KQ75 (3s),(KQ7)5,12,49.629377,39.389365,10.240011,50.546722,2.054693,19.596403,1.76724,3995318848080,1038658799616,10143140958720,1281756318048,52102596132,496922688768,44813422080,2535785239680,7484,7484
7485,KcJc7d5c,KJ75 (3s),(KJ5)7,12,49.628818,39.388806,10.240011,50.565608,2.090709,19.596403,1.76724,3995262122376,1038658799616,10143140958720,1282235216268,53015902896,496922688768,44813422080,2535785239680,7485,7485
7486,KcTd5d2h,KT52 (ss),K(T5)2,24,49.628461,35.955694,13.672767,45.732955,1.664998,26.258974,2.173119,7294073477184,2773696008192,20286281917440,2319379040112,84441553440,1331742365184,110211277824,5071570479360,7486,7486
7487,KcQd4h2s,KQ42 (r),KQ42,24,49.627573,35.215446,14.412127,43.996805,1.972003,27.683994,2.28052,7143904582560,2923684766208,20286281917440,2231328963768,100011536928,1404013284864,115658196480,5071570479360,7487,7487
7488,Kc7c6c4d,K764 (3s),(K76)4,12,49.627509,33.202126,16.425383,46.489658,1.669187,31.706017,2.289497,3367738409100,1666049744352,10143140958720,1178877891804,42327003624,803996502432,58056739488,2535785239680,7488,7488
7489,KcTd6d4d,KT64 (3s),K(T64),12,49.626892,37.69077,11.936121,48.746836,2.002266,22.861582,2.021321,3823027974276,1210697589504,10143140958720,1236115072116,50773169796,579720611328,51256366848,2535785239680,7489,7489
7490,JcTd5c2h,JT52 (ss),(J5)T2,24,49.626547,35.95378,13.672767,46.232284,1.80847,26.258974,2.173119,7293685210632,2773696008192,20286281917440,2344702879872,91717836672,1331742365184,110211277824,5071570479360,7490,7490
7491,8c7h7d3c,8773 (ss),(83)77,12,49.624616,35.224143,14.400473,47.92404,0.69585,28.065258,1.471375,3572834489100,1460660256384,10143140958720,1215250743348,17645260956,711674674752,37310906880,2535785239680,7491,7491
7492,Qc6c5d2h,Q652 (ss),(Q6)52,24,49.620499,30.507731,19.112769,43.236994,1.425313,37.017358,2.416359,6188884251744,3877270124352,20286281917440,2192794616856,72285754992,1877361375936,122547372480,5071570479360,7492,7492
7493,Tc9c5d2d,T952 (ds),(T9)(52),12,49.62044,35.947674,13.672767,47.42907,1.511704,26.258974,2.173119,3646223199240,1386848004096,10143140958720,1202699356188,38333578032,665871182592,55105638912,2535785239680,7493,7493
7494,8c7d7c2c,8772 (3s),(872)7,12,49.619528,34.930672,14.688856,47.457359,0.681295,28.642025,1.471375,3543067312176,1489911377664,10143140958720,1203416695908,17276188644,726300235392,37310906880,2535785239680,7494,7494
7495,KcTd5h2d,KT52 (ss),K(T2)5,24,49.61804,35.945274,13.672767,45.723608,1.664517,26.258974,2.173119,7291959547200,2773696008192,20286281917440,2318905024272,84417136944,1331742365184,110211277824,5071570479360,7495,7495
7496,8c6d2d2c,8622 (ds),(82)(62),12,49.617866,32.898211,16.719654,45.760698,0.709938,32.619951,1.638715,3336911956080,1695898086528,10143140958720,1160393020980,18002497344,827171894976,41554296576,2535785239680,7496,7496
7497,Qc6d5c2h,Q652 (ss),(Q5)62,24,49.615454,30.502685,19.112769,43.228421,1.424928,37.017358,2.416359,6187860703848,3877270124352,20286281917440,2192359839000,72266225040,1877361375936,122547372480,5071570479360,7497,7497
7498,Kc7d6d3h,K763 (ss),K(76)3,24,49.61507,32.753921,16.86115,45.469268,1.58113,32.57755,2.289497,6644552735136,3420500322240,20286281917440,2306005988640,80188105560,1652193421632,116113478976,5071570479360,7498,7498
7499,JcTd5h2c,JT52 (ss),(J2)T5,24,49.614612,35.941845,13.672767,46.220469,1.807806,26.258974,2.173119,7291264031784,2773696008192,20286281917440,2344103679312,91684159464,1331742365184,110211277824,5071570479360,7499,7499
7500,Tc4d4c3d,T443 (ds),(T4)(43),12,49.613996,34.981919,14.632077,46.7722,0.471055,28.46384,1.600629,3548265327228,1484152236288,10143140958720,1186042534716,11944953924,721781856768,40588522752,2535785239680,7500,7500
7501,Jc8d7c3d,J873 (ds),(J7)(83),12,49.613443,35.164899,14.448544,47.773453,1.402003,27.846084,2.102008,3566825226252,1465536194208,10143140958720,1211432174148,35551775820,706116894624,53302404960,2535785239680,7501,7501
7502,KcQc7d5c,KQ75 (3s),(KQ5)7,12,49.612789,39.372777,10.240011,50.513344,2.054032,19.596403,1.76724,3993636290592,1038658799616,10143140958720,1280909912160,52085842620,496922688768,44813422080,2535785239680,7502,7502
7503,QcTd5d2h,QT52 (ss),Q(T5)2,24,49.610004,35.937237,13.672767,45.762409,1.72946,26.258974,2.173119,7290329231832,2773696008192,20286281917440,2320872840600,87710780976,1331742365184,110211277824,5071570479360,7503,7503
7504,Kc6c3c2d,K632 (3s),(K63)2,12,49.609962,29.166256,20.443706,40.446777,1.187956,39.58107,2.612684,2958374448984,2073633917088,10143140958720,1025643408504,30124018728,1003690926240,66252064608,2535785239680,7504,7504
7505,Kc7d6c4c,K764 (3s),(K64)7,12,49.60884,33.183457,16.425383,46.465123,1.670384,31.706017,2.289497,3365844838284,1666049744352,10143140958720,1178255721996,42357361644,803996502432,58056739488,2535785239680,7505,7505
7506,Kc7c6d4c,K764 (3s),(K74)6,12,49.608166,33.182784,16.425383,46.462441,1.670459,31.706017,2.289497,3365776505388,1666049744352,10143140958720,1178187726168,42359241444,803996502432,58056739488,2535785239680,7506,7506
7507,KcTd8d5c,KT85 (ds),(K5)(T8),12,49.60771,41.273448,8.334262,53.234093,1.756758,15.975514,1.386019,4186423964352,845355940608,10143140958720,1349902276548,44547619548,405104734464,35146471680,2535785239680,7507,7507
7508,Kc6c3d2c,K632 (3s),(K62)3,12,49.607012,29.163306,20.443706,40.442581,1.188844,39.58107,2.612684,2958075204276,2073633917088,10143140958720,1025536992228,30146539764,1003690926240,66252064608,2535785239680,7508,7508
7509,KdKc9h2c,KK92 (ss),(K2)K9,24,49.605095,49.605095,0,60.658319,0.483528,0,0,10063029356472,0,20286281917440,3076329390864,24522479472,0,0,5071570479360,7509,7509
7510,KdKcJh7s,KKJ7 (r),KKJ7,12,49.604738,49.604738,0,60.054162,0.837217,0,0,5031478454988,0,10143140958720,1522844580060,21230036316,0,0,2535785239680,7510,7510
7511,QdQc9h8h,QQ98 (ss),QQ(98),12,49.604035,49.604035,0,60.739953,0.981979,0,0,5031407214060,0,10143140958720,1540234774368,24900878868,0,0,2535785239680,7511,7511
7512,Qc6d5h2c,Q652 (ss),(Q2)65,24,49.603876,30.491107,19.112769,43.216736,1.425989,37.017358,2.416359,6185511992664,3877270124352,20286281917440,2191767244128,72320030952,1877361375936,122547372480,5071570479360,7512,7512
7513,KcQd7d4h,KQ74 (ss),K(Q7)4,24,49.603763,38.950576,10.653186,49.701101,1.899448,20.421395,1.769955,7901623677216,2161135426560,20286281917440,2520626346672,96331826112,1035685447680,89764531200,5071570479360,7513,7513
7514,QcTd5c3c,QT53 (3s),(Q53)T,12,49.602992,36.372181,13.230811,46.742713,1.89684,25.375061,2.173119,3689281607988,1342019761152,10143140958720,1185294806820,48099796392,643457061120,55105638912,2535785239680,7514,7514
7515,QcTd8d5c,QT85 (ds),(Q5)(T8),12,49.600544,41.266282,8.334262,52.991107,1.788703,15.975514,1.386019,4185697166568,845355940608,10143140958720,1343740662960,45357667296,405104734464,35146471680,2535785239680,7515,7515
7516,QcTd5h2d,QT52 (ss),Q(T2)5,24,49.599806,35.927039,13.672767,45.7534,1.728908,26.258974,2.173119,7288260397896,2773696008192,20286281917440,2320415912688,87682791072,1331742365184,110211277824,5071570479360,7516,7516
7517,QcTc4c2d,QT42 (3s),(QT4)2,12,49.599798,35.18767,14.412127,44.78421,1.726462,27.683994,2.28052,3569135008404,1461842383104,10143140958720,1135631394336,43779367524,702006642432,57829098240,2535785239680,7517,7517
7518,Qc8d8c6h,Q886 (ss),(Q8)86,24,49.599573,41.038646,8.560927,53.496069,0.725995,16.636797,0.970114,8325215377872,1736693783040,20286281917440,2713090858728,36819368808,843746893824,49199995392,5071570479360,7518,7518
7519,QcTc5c3d,QT53 (3s),(QT5)3,12,49.599334,36.368524,13.230811,46.84865,1.894447,25.375061,2.173119,3688910616900,1342019761152,10143140958720,1187981159184,48039113856,643457061120,55105638912,2535785239680,7519,7519
7520,Qc8c7d2d,Q872 (ds),(Q8)(72),12,49.599213,34.739039,14.860174,47.260947,1.34392,28.669343,2.102008,3523629730236,1507288357536,10143140958720,1198436111832,34078913892,726992976288,53302404960,2535785239680,7520,7520
7521,KcQhQd9c,KQQ9 (ss),(K9)QQ,12,49.599104,49.599104,0,61.59435,0.840977,0,0,5030907081804,0,10143140958720,1561900427592,21325358040,0,0,2535785239680,7521,7521
7522,9d9c7c5c,9975 (3s),(975)9,12,49.59836,39.358349,10.240011,52.650537,0.858357,19.596403,1.76724,3992172781260,1038658799616,10143140958720,1335104545248,21766091652,496922688768,44813422080,2535785239680,7522,7522
7523,7c5d5c2h,7552 (ss),(75)52,24,49.598209,31.597494,18.000714,44.521513,0.62542,35.148369,1.70612,6409956795336,3651675679488,20286281917440,2257939904208,31718633856,1782574303488,86527072512,5071570479360,7523,7523
7524,Kc9c7d2d,K972 (ds),(K9)(72),12,49.596241,38.188304,11.407937,49.289297,1.46063,21.930897,1.769955,3873493491648,1157123175936,10143140958720,1249870728360,37038447612,556120455168,44882265600,2535785239680,7524,7524
7525,QcTc5d3c,QT53 (3s),(QT3)5,12,49.593275,36.362465,13.230811,46.842553,1.894251,25.375061,2.173119,3688296073044,1342019761152,10143140958720,1187826551376,48034147656,643457061120,55105638912,2535785239680,7525,7525
7526,QcTc4d2c,QT42 (3s),(QT2)4,12,49.59237,35.180243,14.412127,44.776196,1.726171,27.683994,2.28052,3568381647072,1461842383104,10143140958720,1135428161460,43771979808,702006642432,57829098240,2535785239680,7526,7526
7527,KcQd7c5c,KQ75 (3s),(K75)Q,12,49.592276,39.352264,10.240011,50.384101,2.058045,19.596403,1.76724,3991555631040,1038658799616,10143140958720,1277632600752,52187602296,496922688768,44813422080,2535785239680,7527,7527
7528,Kc6d3c2c,K632 (3s),(K32)6,12,49.591601,29.147895,20.443706,40.42298,1.188291,39.58107,2.612684,2956512047676,2073633917088,10143140958720,1025039972520,30132508140,1003690926240,66252064608,2535785239680,7528,7528
7529,8c7d3d3c,8733 (ds),(83)(73),12,49.591494,34.580054,15.01144,47.281357,0.793147,29.286991,1.471778,3507503612592,1522631525376,10143140958720,1198953670980,20112506040,742655194368,37321136640,2535785239680,7529,7529
7530,8c5d4c3d,8543 (ds),(84)(53),12,49.591221,28.919682,20.671539,43.72242,1.235396,40.046301,2.593552,2933364108936,2096743298592,10143140958720,1108706675772,31326983520,1015488200688,65766897216,2535785239680,7530,7530
7531,Qc5c4c2d,Q542 (3s),(Q54)2,12,49.590943,29.049207,20.541736,41.271398,1.372111,39.80274,2.561464,2946502047744,2083577248224,10143140958720,1046554020480,34793780424,1009312017120,64953213984,2535785239680,7531,7531
7532,8c5d4d3c,8543 (ds),(83)(54),12,49.590676,28.919138,20.671539,43.721363,1.235334,40.046301,2.593552,2933308899360,2096743298592,10143140958720,1108679860428,31325404632,1015488200688,65766897216,2535785239680,7532,7532
7533,QcTd4c2c,QT42 (3s),(Q42)T,12,49.588926,35.176798,14.412127,44.654297,1.728967,27.683994,2.28052,3568032230400,1461842383104,10143140958720,1132337076948,43842888492,702006642432,57829098240,2535785239680,7533,7533
7534,8c5c4d3d,8543 (ds),(85)(43),12,49.587064,28.915526,20.671539,43.719415,1.235353,40.046301,2.593552,2932942541592,2096743298592,10143140958720,1108630470624,31325893512,1015488200688,65766897216,2535785239680,7534,7534
